source,target,weight
164551955,222950502,153
164551955,231899366,116
164551955,233282882,108
164551955,237207776,171
164551955,241301215,143
164551955,241321211,124
164551955,245599307,139
164551955,254536417,154
164551955,262108465,160
164551955,273053830,141
164551955,274079088,122
164551955,286433067,72
164551955,287396980,128
164551955,301002857,128
164551955,305774560,135
164551955,339565988,131
164551955,344658318,113
164551955,349990659,111
164551955,366519958,145
164551955,368301777,166
164551955,386555096,109
164551955,413161603,159
164551955,424467089,150
164551955,435726191,95
164551955,438000573,123
164551955,441070005,135
164551955,442292269,115
164551955,452795819,157
164551955,466568013,143
164551955,467603452,158
164551955,469498778,42
164753298,170339422,140
164753298,171547707,130
164753298,173507339,75
164753298,177563280,113
164753298,181121949,98
164753298,181724659,114
164753298,185891476,111
164753298,199794851,129
164753298,202747756,82
164753298,203243996,126
164753298,204001488,116
164753298,205857661,111
164753298,209348535,118
164753298,210709821,143
164753298,215931390,147
164753298,219448811,110
164753298,222278960,118
164753298,228150777,156
164753298,231899366,118
164753298,233282882,117
164753298,237207776,122
164753298,241301215,135
164753298,241321211,134
164753298,245599307,37
164753298,246988548,1
164753298,254536417,46
164753298,258417559,94
164753298,261003597,44
164753298,262108465,28
164753298,263111386,55
164753298,271272137,51
164753298,273053830,32
164753298,274079088,8
164753298,278182618,20
164753298,286433067,164
164753298,287396980,106
164753298,295306927,167
164753298,301002857,174
164753298,305774560,106
164753298,306061823,67
164753298,339565988,119
164753298,344658318,156
164753298,349990659,71
164753298,366519958,153
164753298,382789775,159
164753298,386555096,153
164753298,390254162,149
164753298,400164598,134
164753298,413161603,125
164753298,424467089,156
164753298,426181839,173
164753298,431575801,94
164753298,435726191,169
164753298,438000573,151
164753298,441070005,104
164753298,442292269,123
164753298,452795819,109
164753298,461957170,170
164753298,465989340,140
164753298,466568013,149
164753298,467603452,140
164753298,468886660,108
164753298,469498778,89
164753298,470593215,98
164753298,509598306,108
164753298,516054732,109
164753298,516871748,104
166294549,168418042,117
166294549,172083212,124
166294549,184048766,54
166294549,185324846,138
166294549,290124394,147
166402356,186868990,136
166402356,186970567,117
166402356,194704949,7
166402356,195538052,136
166402356,213475511,132
166402356,215656513,111
166402356,222006605,120
166402356,232441160,139
166402356,243953569,143
166402356,248236729,135
166402356,268333835,112
166402356,376283322,81
166402356,466433854,137
166402356,525781956,140
166508487,184048766,121
166508487,261769889,72
166508487,267561853,110
166508487,439609648,122
167995034,171547707,130
167995034,173507339,137
167995034,177563280,121
167995034,181121949,121
167995034,181724659,133
167995034,184456373,146
167995034,185891476,101
167995034,199794851,137
167995034,202747756,136
167995034,203243996,124
167995034,204001488,132
167995034,209348535,108
167995034,215931390,139
167995034,219448811,133
167995034,222278960,139
167995034,222993159,131
167995034,228150777,52
167995034,231899366,134
167995034,233282882,88
167995034,237207776,112
167995034,241301215,104
167995034,241321211,128
167995034,245599307,123
167995034,246988548,134
167995034,248220803,128
167995034,248700159,120
167995034,254536417,111
167995034,258417559,116
167995034,261003597,139
167995034,262108465,64
167995034,263111386,139
167995034,273053830,121
167995034,274079088,46
167995034,286433067,85
167995034,287396980,88
167995034,305774560,132
167995034,306061823,140
167995034,316561081,118
167995034,344658318,129
167995034,349990659,131
167995034,382789775,45
167995034,390074676,119
167995034,390254162,104
167995034,396295051,170
167995034,400164598,133
167995034,407918877,117
167995034,413161603,191
167995034,426181839,111
167995034,431575801,158
167995034,435726191,129
167995034,441070005,155
167995034,442292269,172
167995034,465989340,183
167995034,466568013,157
167995034,468886660,139
167995034,469498778,77
167995034,470593215,138
167995034,487887760,139
167995034,516054732,156
167995034,516871748,150
168153480,184048766,123
168153480,185324846,122
168153480,428375976,165
168418042,172083212,188
168418042,174385170,93
168418042,184048766,124
168418042,185324846,181
168418042,212282694,163
168418042,290124394,115
168418042,322753838,131
168418042,470114518,146
169886841,173991664,129
169886841,222006605,178
169886841,288140558,160
170339422,171547707,180
170339422,177563280,161
170339422,209348535,146
170339422,210709821,128
170339422,219448811,110
170339422,222278960,127
170339422,222993159,121
170339422,228150777,145
170339422,231899366,92
170339422,233282882,140
170339422,241321211,96
170339422,246988548,132
170339422,254536417,129
170339422,261003597,140
170339422,262108465,157
170339422,278182618,159
170339422,282299672,121
170339422,286433067,44
170339422,287396980,132
170339422,301002857,176
170339422,305774560,133
170339422,306061823,129
170339422,339565988,138
170339422,344658318,156
170339422,349990659,40
170339422,366519958,145
170339422,382789775,44
170339422,383806654,50
170339422,386555096,103
170339422,390074676,115
170339422,390254162,86
170339422,400164598,116
170339422,413161603,121
170339422,426181839,92
170339422,431575801,110
170339422,435726191,55
170339422,442292269,116
170339422,466568013,109
170339422,470593215,110
170339422,516871748,103
171547707,177563280,98
171547707,181121949,95
171547707,181724659,97
171547707,185891476,107
171547707,199794851,119
171547707,202747756,113
171547707,203243996,106
171547707,204001488,84
171547707,205857661,96
171547707,209348535,85
171547707,210709821,116
171547707,215931390,107
171547707,219448811,106
171547707,222278960,106
171547707,222950502,88
171547707,222993159,11
171547707,228150777,85
171547707,231899366,64
171547707,233282882,77
171547707,237207776,104
171547707,241301215,109
171547707,241321211,85
171547707,245599307,86
171547707,246988548,96
171547707,254536417,3
171547707,258417559,9
171547707,261003597,3
171547707,262108465,0
171547707,263111386,9
171547707,271272137,9
171547707,273053830,8
171547707,274079088,1
171547707,276330574,2
171547707,278182618,138
171547707,286433067,118
171547707,287396980,197
171547707,301002857,208
171547707,305774560,109
171547707,306061823,157
171547707,339565988,145
171547707,344658318,186
171547707,349990659,62
171547707,352090791,94
171547707,366519958,186
171547707,368301777,194
171547707,382789775,180
171547707,383806654,165
171547707,386555096,158
171547707,390074676,150
171547707,390254162,162
171547707,396295051,142
171547707,400164598,122
171547707,413161603,191
171547707,424467089,206
171547707,431575801,131
171547707,435726191,41
171547707,441070005,210
171547707,442292269,176
171547707,446873840,118
171547707,447132284,137
171547707,465989340,59
171547707,466568013,151
171547707,467603452,135
171547707,468886660,17
171547707,469498778,73
171547707,470593215,203
171547707,475031315,174
171547707,487887760,188
172083212,184048766,177
172083212,185324846,75
172083212,189462800,143
172083212,206037756,142
172083212,249421574,126
172083212,267561853,123
172083212,290124394,147
172083212,322753838,106
172083212,360689431,139
172083212,367884489,139
172083212,428375976,128
172083212,439609648,142
172083212,442668149,161
172083212,470114518,173
173507339,177563280,119
173507339,181121949,78
173507339,181724659,91
173507339,185891476,128
173507339,202747756,185
173507339,209348535,151
173507339,219448811,127
173507339,222278960,140
173507339,222950502,165
173507339,229557458,151
173507339,231899366,51
173507339,241301215,114
173507339,245599307,102
173507339,254536417,143
173507339,258417559,148
173507339,287396980,87
173507339,339565988,128
173507339,466568013,109
173507339,487887760,71
173828568,176622518,137
173828568,192691602,148
173828568,232441160,128
173828568,264684961,117
173828568,311706634,68
173991664,288140558,110
173991664,539056266,122
174385170,212282694,118
175628682,222278960,105
176622518,207085704,101
176622518,213475511,137
176622518,222006605,144
176622518,226002742,144
176622518,248236729,132
176622518,264684961,120
177563280,181121949,126
177563280,181724659,111
177563280,185891476,133
177563280,199794851,137
177563280,202747756,133
177563280,203243996,117
177563280,204001488,81
177563280,209348535,87
177563280,215931390,119
177563280,219448811,115
177563280,222278960,79
177563280,222950502,112
177563280,222993159,110
177563280,228150777,129
177563280,229557458,58
177563280,231899366,131
177563280,233282882,68
177563280,234937852,107
177563280,237207776,110
177563280,241301215,110
177563280,241321211,115
177563280,245599307,126
177563280,246988548,128
177563280,254536417,44
177563280,258417559,3
177563280,261003597,1
177563280,262108465,8
177563280,263111386,4
177563280,271272137,11
177563280,273053830,12
177563280,274079088,8
177563280,276330574,6
177563280,278182618,22
177563280,279275691,12
177563280,286433067,26
177563280,287396980,21
177563280,295306927,21
177563280,301854925,37
177563280,305774560,10
177563280,306061823,19
177563280,316561081,23
177563280,339565988,3
177563280,344658318,5
177563280,349990659,6
177563280,366519958,8
177563280,368301777,4
177563280,382789775,2
177563280,386555096,120
177563280,390254162,126
177563280,396295051,64
177563280,400164598,121
177563280,407918877,102
177563280,413161603,108
177563280,413365702,124
177563280,424467089,123
177563280,431575801,109
177563280,432453406,65
177563280,435726191,103
177563280,438000573,109
177563280,441070005,119
177563280,442292269,119
177563280,452795819,117
177563280,461957170,110
177563280,465989340,128
177563280,466568013,92
177563280,467603452,120
177563280,469498778,122
177563280,470593215,116
177563280,487887760,121
177563280,516871748,44
177563280,713734810,122
181121949,181724659,124
181121949,184456373,121
181121949,196192960,48
181121949,202747756,120
181121949,203243996,120
181121949,205857661,78
181121949,209348535,101
181121949,210709821,94
181121949,215931390,113
181121949,219448811,112
181121949,222278960,119
181121949,222993159,111
181121949,228150777,111
181121949,231899366,102
181121949,233282882,129
181121949,234937852,61
181121949,241301215,126
181121949,241321211,105
181121949,245599307,17
181121949,246988548,40
181121949,254536417,75
181121949,258417559,80
181121949,261003597,119
181121949,262108465,107
181121949,263111386,123
181121949,271272137,118
181121949,273053830,105
181121949,274079088,44
181121949,276330574,114
181121949,278182618,1
181121949,279275691,1
181121949,286433067,0
181121949,287396980,3
181121949,295306927,2
181121949,301002857,1
181121949,301854925,217
181121949,305774560,171
181121949,306061823,60
181121949,339565988,146
181121949,344658318,187
181121949,349990659,199
181121949,352090791,208
181121949,366519958,181
181121949,368301777,166
181121949,382789775,78
181121949,383806654,160
181121949,384368532,160
181121949,386555096,166
181121949,390074676,155
181121949,390254162,124
181121949,396295051,124
181121949,400164598,198
181121949,407918877,222
181121949,413161603,108
181121949,413365702,210
181121949,424467089,189
181121949,431575801,126
181121949,435726191,144
181121949,441070005,58
181121949,442292269,159
181121949,447132284,140
181121949,465989340,211
181121949,466568013,177
181121949,467603452,199
181121949,468886660,51
181121949,469498778,176
181121949,470593215,74
181121949,487887760,147
181121949,516871748,91
181121949,713734810,139
181372790,241321211,111
181724659,185891476,130
181724659,199794851,124
181724659,202747756,149
181724659,203243996,109
181724659,204001488,151
181724659,205857661,114
181724659,209348535,144
181724659,215931390,137
181724659,219448811,149
181724659,222278960,171
181724659,222950502,182
181724659,222993159,127
181724659,228150777,44
181724659,231899366,135
181724659,233282882,193
181724659,237207776,151
181724659,241301215,130
181724659,241321211,144
181724659,245599307,170
181724659,246988548,38
181724659,254536417,158
181724659,258417559,49
181724659,261003597,112
181724659,262108465,15
181724659,271272137,13
181724659,273053830,24
181724659,274079088,2
181724659,286433067,17
181724659,287396980,116
181724659,305774560,129
181724659,306061823,178
181724659,339565988,156
181724659,344658318,200
181724659,349990659,34
181724659,366519958,68
181724659,368301777,107
181724659,382789775,205
181724659,386555096,220
181724659,390074676,190
181724659,390254162,175
181724659,396295051,82
181724659,400164598,169
181724659,413161603,165
181724659,424467089,172
181724659,431575801,158
181724659,435726191,130
181724659,438000573,132
181724659,441070005,209
181724659,442292269,231
181724659,452795819,119
181724659,461957170,141
181724659,465989340,40
181724659,466568013,232
181724659,467603452,197
181724659,468886660,139
183084981,185891476,148
183084981,222993159,167
183084981,229557458,145
183084981,273053830,224
183084981,286433067,182
183084981,339565988,212
183785086,184048766,54
184048766,185324846,184
184048766,189462800,158
184048766,206037756,93
184048766,212282694,21
184048766,227656920,144
184048766,249421574,117
184048766,261769889,136
184048766,267561853,131
184048766,301619864,160
184048766,322753838,111
184048766,345302745,153
184048766,360689431,130
184048766,367884489,150
184048766,428375976,142
184048766,439609648,155
184048766,470114518,175
185324846,189462800,186
185324846,212282694,131
185324846,249421574,18
185324846,267561853,141
185324846,322753838,198
185324846,428375976,156
185324846,439609648,137
185324846,470114518,149
185891476,202747756,187
185891476,203243996,168
185891476,205857661,49
185891476,209348535,53
185891476,210709821,120
185891476,215931390,0
185891476,219448811,4
185891476,222278960,105
185891476,222993159,105
185891476,228150777,106
185891476,231899366,103
185891476,233282882,88
185891476,241301215,77
185891476,241321211,101
185891476,245599307,110
185891476,246988548,13
185891476,254536417,107
185891476,258417559,104
185891476,261003597,76
185891476,262108465,87
185891476,263111386,70
185891476,271272137,107
185891476,273053830,95
185891476,274079088,100
185891476,276330574,98
185891476,286433067,80
185891476,287396980,42
185891476,301002857,81
185891476,305774560,78
185891476,306061823,88
185891476,339565988,95
185891476,344658318,79
185891476,349990659,93
185891476,366519958,84
185891476,382789775,27
185891476,386555096,103
185891476,390254162,43
185891476,396295051,119
185891476,413161603,114
185891476,424467089,120
185891476,426181839,104
185891476,431575801,26
185891476,435726191,95
185891476,441070005,110
185891476,442292269,91
185891476,465989340,123
185891476,466568013,130
185891476,467603452,86
185891476,468886660,130
185891476,469498778,113
185891476,470593215,97
186868990,186970567,92
186868990,194912250,129
186868990,195538052,121
186868990,232441160,93
186868990,264684961,86
186868990,376283322,89
186970567,195538052,97
186970567,207085704,111
186970567,213475511,45
186970567,222006605,55
186970567,226002742,116
186970567,232082335,93
186970567,232441160,100
186970567,243953569,97
186970567,264684961,28
186970567,268333835,25
186970567,376283322,18
186970567,466433854,132
187354187,440206073,91
188609923,209348535,162
188609923,222993159,169
188609923,246988548,151
188609923,286433067,135
188609923,349990659,78
189462800,206037756,136
189462800,212282694,142
189462800,249421574,144
189462800,267561853,146
189462800,322753838,125
189462800,428375976,128
189462800,439609648,153
189462800,470114518,174
190285985,196192960,87
190285985,237433886,118
192691602,215862585,166
192691602,264684961,162
194704949,466433854,101
194912250,213475511,130
194912250,226002742,145
194912250,232441160,127
194912250,243953569,58
194912250,264684961,165
194912250,466433854,156
195538052,213475511,165
195538052,222006605,52
195538052,226002742,154
195538052,232441160,58
195538052,264684961,143
195538052,268333835,89
195538052,376283322,127
196192960,222719400,103
196192960,237433886,130
199794851,202747756,126
199794851,203243996,141
199794851,205857661,138
199794851,209348535,86
199794851,210709821,133
199794851,215931390,123
199794851,222278960,158
199794851,228150777,160
199794851,231899366,126
199794851,233282882,44
199794851,241301215,132
199794851,241321211,164
199794851,245599307,131
199794851,246988548,133
199794851,248700159,132
199794851,254536417,141
199794851,258417559,42
199794851,261003597,63
199794851,262108465,52
199794851,263111386,48
199794851,271272137,71
199794851,273053830,74
199794851,274079088,50
199794851,278182618,80
199794851,286433067,59
199794851,287396980,10
199794851,295306927,75
199794851,301002857,44
199794851,305774560,4
199794851,306061823,3
199794851,339565988,132
199794851,344658318,81
199794851,349990659,145
199794851,352090791,147
199794851,366519958,144
199794851,382789775,128
199794851,383806654,142
199794851,386555096,134
199794851,390074676,124
199794851,390254162,117
199794851,396295051,106
199794851,400164598,137
199794851,407918877,149
199794851,413161603,102
199794851,424467089,149
199794851,426181839,152
199794851,431575801,119
199794851,435726191,131
199794851,441070005,154
199794851,442292269,141
199794851,465989340,139
199794851,466568013,140
199794851,467603452,116
199794851,468886660,93
199794851,469498778,107
199794851,470593215,102
199794851,487887760,118
199794851,509598306,117
199794851,515701345,122
199794851,516054732,104
199794851,516871748,130
201200716,234937852,141
201200716,276330574,103
201200716,286433067,65
201200716,295306927,78
201200716,301854925,109
201200716,447923557,140
201200716,713734810,110
202747756,209348535,121
202747756,210709821,119
202747756,219448811,120
202747756,222278960,45
202747756,222993159,6
202747756,229557458,11
202747756,231899366,5
202747756,233282882,2
202747756,237207776,15
202747756,241301215,34
202747756,241321211,7
202747756,245599307,22
202747756,246988548,19
202747756,254536417,30
202747756,258417559,66
202747756,273053830,83
202747756,274079088,172
202747756,276330574,183
202747756,286433067,157
202747756,287396980,149
202747756,301002857,139
202747756,305774560,152
202747756,306061823,127
202747756,339565988,109
202747756,344658318,188
202747756,349990659,197
202747756,366519958,125
202747756,386555096,26
202747756,396295051,195
202747756,407918877,170
202747756,413161603,125
202747756,424467089,63
202747756,426181839,140
202747756,431575801,64
202747756,435726191,196
202747756,438000573,162
202747756,441070005,174
202747756,466568013,167
202747756,470593215,76
202747756,487887760,126
202747756,547882721,129
203243996,204001488,96
203243996,209348535,104
203243996,210709821,125
203243996,215931390,119
203243996,219448811,133
203243996,222278960,144
203243996,228150777,66
203243996,231899366,162
203243996,237207776,106
203243996,241301215,16
203243996,241321211,83
203243996,245599307,116
203243996,248700159,169
203243996,254536417,127
203243996,258417559,160
203243996,261003597,112
203243996,262108465,1
203243996,263111386,32
203243996,271272137,39
203243996,273053830,38
203243996,274079088,29
203243996,278182618,23
203243996,286433067,60
203243996,287396980,54
203243996,301002857,69
203243996,305774560,68
203243996,306061823,49
203243996,339565988,73
203243996,344658318,52
203243996,349990659,49
203243996,366519958,40
203243996,368301777,7
203243996,382789775,45
203243996,383806654,60
203243996,386555096,59
203243996,390074676,33
203243996,390254162,51
203243996,396295051,34
203243996,400164598,98
203243996,413161603,100
203243996,424467089,88
203243996,426181839,72
203243996,431575801,46
203243996,435726191,79
203243996,438000573,84
203243996,441070005,88
203243996,442292269,72
203243996,447132284,71
203243996,452795819,96
203243996,461957170,106
203243996,465989340,49
203243996,466568013,70
203243996,467603452,99
203243996,468886660,95
203243996,469498778,83
203243996,475031315,87
203243996,487887760,98
204001488,205857661,87
204001488,209348535,100
204001488,210709821,28
204001488,215931390,91
204001488,222278960,85
204001488,222993159,48
204001488,228150777,74
204001488,231899366,66
204001488,233282882,73
204001488,241301215,86
204001488,241321211,86
204001488,245599307,49
204001488,246988548,82
204001488,248700159,77
204001488,254536417,90
204001488,258417559,92
204001488,261003597,74
204001488,262108465,82
204001488,263111386,106
204001488,271272137,80
204001488,273053830,77
204001488,274079088,80
204001488,276330574,87
204001488,278182618,33
204001488,286433067,55
204001488,287396980,191
204001488,295306927,175
204001488,301002857,152
204001488,305774560,78
204001488,306061823,154
204001488,339565988,155
204001488,344658318,159
204001488,349990659,147
204001488,366519958,126
204001488,382789775,183
204001488,386555096,202
204001488,390074676,100
204001488,390254162,127
204001488,396295051,191
204001488,400164598,180
204001488,407918877,110
204001488,413161603,145
204001488,413365702,160
204001488,424467089,136
204001488,426181839,198
204001488,431575801,176
204001488,435726191,182
204001488,441070005,55
204001488,442292269,174
204001488,447132284,143
204001488,465989340,91
204001488,466568013,18
204001488,467603452,141
204001488,468886660,110
204001488,469498778,131
204001488,470593215,126
204001488,475031315,143
204001488,487887760,107
204001488,509598306,144
204001488,516054732,145
204001488,516871748,131
205857661,209348535,167
205857661,210709821,179
205857661,219448811,125
205857661,222278960,47
205857661,231899366,84
205857661,233282882,98
205857661,237207776,137
205857661,241301215,181
205857661,241321211,147
205857661,245599307,132
205857661,246988548,141
205857661,254536417,154
205857661,258417559,43
205857661,261003597,177
205857661,273053830,33
205857661,274079088,80
205857661,286433067,165
205857661,287396980,156
205857661,301002857,129
205857661,305774560,125
205857661,306061823,198
205857661,339565988,219
205857661,344658318,110
205857661,349990659,132
205857661,366519958,218
205857661,382789775,187
205857661,384368532,123
205857661,386555096,145
205857661,390074676,158
205857661,407918877,141
205857661,441070005,208
205857661,466568013,176
205857661,467603452,202
205857661,469498778,178
205857661,470593215,151
205857661,547882721,92
206037756,212282694,115
206037756,227656920,132
206037756,236498511,129
206037756,249421574,153
206037756,267561853,108
206037756,322753838,154
207085704,227656920,115
207085704,232441160,147
209348535,210709821,134
209348535,215931390,150
209348535,219448811,169
209348535,222278960,181
209348535,222950502,128
209348535,228150777,45
209348535,231899366,138
209348535,233282882,187
209348535,234884895,154
209348535,237207776,133
209348535,241301215,146
209348535,241321211,174
209348535,245599307,42
209348535,246988548,160
209348535,254536417,52
209348535,258417559,116
209348535,261003597,15
209348535,262108465,27
209348535,263111386,4
209348535,273053830,15
209348535,274079088,19
209348535,278182618,154
209348535,279275691,157
209348535,286433067,151
209348535,287396980,129
209348535,295306927,113
209348535,301002857,114
209348535,301854925,167
209348535,305774560,184
209348535,306061823,25
209348535,308028190,184
209348535,316561081,168
209348535,339565988,108
209348535,344658318,129
209348535,349990659,143
209348535,366519958,122
209348535,368301777,65
209348535,382789775,184
209348535,386555096,161
209348535,390254162,164
209348535,396295051,164
209348535,400164598,131
209348535,407918877,114
209348535,413161603,112
209348535,424467089,129
209348535,426181839,135
209348535,431575801,117
209348535,435726191,147
209348535,441070005,161
209348535,442292269,113
209348535,452795819,71
209348535,461957170,87
209348535,465989340,117
209348535,466568013,168
209348535,467603452,138
209348535,468886660,119
209348535,469498778,129
209348535,470593215,142
209348535,487887760,142
209348535,516054732,49
209348535,516871748,90
210709821,215931390,140
210709821,219448811,135
210709821,222278960,126
210709821,222993159,98
210709821,228150777,157
210709821,231899366,171
210709821,237207776,174
210709821,241301215,155
210709821,241321211,102
210709821,245599307,113
210709821,246988548,127
210709821,248700159,110
210709821,254536417,54
210709821,261003597,170
210709821,262108465,143
210709821,263111386,154
210709821,271272137,144
210709821,273053830,103
210709821,274079088,101
210709821,286433067,113
210709821,287396980,87
210709821,301002857,115
210709821,305774560,105
210709821,306061823,117
210709821,344658318,130
210709821,349990659,145
210709821,366519958,61
210709821,382789775,149
210709821,383806654,123
210709821,390074676,111
210709821,400164598,124
210709821,413161603,90
210709821,413365702,34
210709821,424467089,33
210709821,431575801,20
210709821,435726191,28
210709821,438000573,19
210709821,441070005,66
210709821,452795819,71
210709821,465989340,77
210709821,467603452,75
210709821,468886660,69
210709821,469498778,78
210709821,470593215,78
210709821,487887760,54
210709821,516054732,2
212282694,227656920,70
212282694,234471982,70
212282694,249421574,64
212282694,261769889,73
212282694,267561853,79
212282694,322753838,3
212282694,439609648,76
213475511,222729495,62
213475511,226002742,70
213475511,232082335,80
213475511,232441160,71
213475511,243953569,44
213475511,248236729,69
213475511,264684961,76
213475511,268333835,42
213475511,376283322,36
213475511,466433854,74
215656513,222729495,79
215656513,232441160,75
215656513,243953569,71
215656513,248236729,73
215656513,311706634,77
215656513,444594284,6
215931390,219448811,42
215931390,222278960,9
215931390,222950502,8
215931390,228150777,144
215931390,231899366,118
215931390,233282882,102
215931390,241301215,106
215931390,241321211,162
215931390,245599307,83
215931390,248700159,109
215931390,254536417,23
215931390,258417559,163
215931390,261003597,159
215931390,262108465,120
215931390,263111386,135
215931390,271272137,169
215931390,274079088,149
215931390,278182618,146
215931390,286433067,147
215931390,287396980,116
215931390,301002857,118
215931390,305774560,108
215931390,316561081,117
215931390,339565988,88
215931390,344658318,127
215931390,349990659,109
215931390,352090791,135
215931390,366519958,152
215931390,382789775,101
215931390,383806654,66
215931390,386555096,81
215931390,390074676,106
215931390,390254162,148
215931390,396295051,108
215931390,400164598,121
215931390,413161603,128
215931390,424467089,123
215931390,426181839,42
215931390,435726191,85
215931390,438000573,0
215931390,441070005,129
215931390,442292269,123
215931390,446873840,110
215931390,447132284,115
215931390,452795819,146
215931390,461957170,164
215931390,465989340,22
215931390,467603452,154
215931390,468886660,161
215931390,469498778,127
215931390,470593215,141
215931390,475031315,164
215931390,487887760,146
216819663,219262857,52
216819663,354755220,146
216819663,442668149,124
217375412,286644963,13
219262857,354755220,123
219262857,515701345,96
219448811,222278960,118
219448811,228150777,124
219448811,229557458,123
219448811,231899366,112
219448811,233282882,115
219448811,241301215,141
219448811,241321211,149
219448811,245599307,111
219448811,246988548,41
219448811,248700159,71
219448811,254536417,87
219448811,258417559,118
219448811,261003597,149
219448811,262108465,123
219448811,263111386,117
219448811,271272137,123
219448811,273053830,123
219448811,274079088,124
219448811,276330574,132
219448811,286433067,117
219448811,287396980,118
219448811,295306927,160
219448811,301002857,170
219448811,301854925,90
219448811,305774560,116
219448811,306061823,23
219448811,339565988,164
219448811,344658318,157
219448811,349990659,129
219448811,352090791,139
219448811,366519958,169
219448811,368301777,151
219448811,382789775,165
219448811,383806654,153
219448811,386555096,135
219448811,390074676,89
219448811,390254162,122
219448811,396295051,110
219448811,400164598,125
219448811,407918877,117
219448811,413161603,140
219448811,413365702,88
219448811,424467089,132
219448811,426181839,128
219448811,431575801,125
219448811,435726191,144
219448811,441070005,70
219448811,442292269,151
219448811,447132284,114
219448811,465989340,76
219448811,466568013,91
219448811,467603452,127
219448811,468886660,161
219448811,469498778,131
219448811,470593215,123
219448811,475031315,132
219448811,487887760,137
219448811,516054732,136
219448811,516871748,41
222006605,232441160,90
222006605,243953569,5
222006605,264684961,4
222006605,334536593,5
222006605,376283322,121
222278960,222950502,116
222278960,222993159,137
222278960,228150777,157
222278960,231899366,74
222278960,233282882,105
222278960,234739869,147
222278960,234884895,145
222278960,237207776,90
222278960,241301215,126
222278960,241321211,115
222278960,245599307,149
222278960,246988548,141
222278960,248700159,149
222278960,254536417,51
222278960,258417559,137
222278960,261003597,51
222278960,262108465,140
222278960,263111386,87
222278960,271272137,115
222278960,273053830,103
222278960,274079088,124
222278960,276330574,122
222278960,278182618,138
222278960,279275691,132
222278960,286433067,71
222278960,287396980,122
222278960,295306927,118
222278960,301002857,123
222278960,305774560,145
222278960,306061823,145
222278960,339565988,122
222278960,344658318,43
222278960,349990659,131
222278960,352090791,151
222278960,366519958,120
222278960,382789775,127
222278960,383806654,132
222278960,384368532,130
222278960,386555096,39
222278960,390074676,127
222278960,390254162,85
222278960,396295051,113
222278960,400164598,118
222278960,407918877,130
222278960,413161603,96
222278960,413365702,125
222278960,424467089,124
222278960,426181839,76
222278960,431575801,116
222278960,435726191,118
222278960,441070005,43
222278960,442292269,126
222278960,446873840,122
222278960,465989340,126
222278960,466568013,120
222278960,467603452,126
222278960,468886660,85
222278960,469498778,101
222278960,470593215,99
222278960,487887760,115
222278960,509598306,117
222278960,516054732,128
222278960,516871748,114
222719400,349990659,114
222729495,243953569,101
222950502,233282882,106
222950502,241301215,130
222950502,241321211,61
222950502,245599307,128
222950502,254536417,105
222950502,262108465,73
222950502,273053830,75
222950502,274079088,121
222950502,282299672,129
222950502,286433067,107
222950502,287396980,122
222950502,301002857,121
222950502,305774560,109
222950502,306061823,42
222950502,339565988,118
222950502,344658318,48
222950502,349990659,28
222950502,366519958,23
222950502,382789775,5
222950502,383806654,11
222950502,386555096,10
222950502,424467089,117
222950502,435726191,132
222950502,441070005,63
222950502,467603452,92
222950502,470593215,121
222950502,487887760,128
222950502,509598306,114
222993159,228150777,119
222993159,229557458,127
222993159,233282882,122
222993159,241301215,125
222993159,241321211,53
222993159,246988548,122
222993159,248220803,119
222993159,254536417,84
222993159,261003597,96
222993159,262108465,116
222993159,273053830,110
222993159,274079088,118
222993159,278182618,111
222993159,286433067,112
222993159,287396980,97
222993159,305774560,122
222993159,306061823,59
222993159,339565988,125
222993159,349990659,107
222993159,386555096,76
222993159,390254162,77
222993159,426181839,121
222993159,431575801,124
222993159,441070005,117
222993159,452795819,116
222993159,461957170,43
222993159,466568013,107
222993159,467603452,221
222993159,470593215,118
222993159,487887760,40
222993159,516054732,216
225943121,383430201,176
226002742,264684961,136
226002742,376283322,60
228150777,231899366,148
228150777,237207776,22
228150777,241301215,213
228150777,241321211,166
228150777,245599307,189
228150777,246988548,172
228150777,248700159,81
228150777,254536417,135
228150777,258417559,89
228150777,261003597,136
228150777,262108465,107
228150777,263111386,126
228150777,271272137,120
228150777,273053830,140
228150777,274079088,106
228150777,276330574,140
228150777,278182618,137
228150777,286433067,138
228150777,287396980,159
228150777,295306927,179
228150777,301002857,117
228150777,305774560,78
228150777,306061823,93
228150777,316561081,128
228150777,339565988,177
228150777,344658318,152
228150777,349990659,120
228150777,352090791,136
228150777,366519958,154
228150777,368301777,121
228150777,382789775,138
228150777,383806654,43
228150777,386555096,232
228150777,390074676,196
228150777,390254162,128
228150777,396295051,151
228150777,400164598,65
228150777,413161603,165
228150777,413365702,140
228150777,424467089,21
228150777,426181839,226
228150777,435726191,178
228150777,441070005,212
228150777,442292269,53
228150777,447132284,186
228150777,465989340,78
228150777,466568013,151
228150777,467603452,93
228150777,468886660,145
228150777,469498778,113
228150777,487887760,136
229557458,234884895,130
229557458,246988548,153
229557458,254536417,115
229557458,258417559,153
229557458,273053830,121
229557458,274079088,149
229557458,276330574,139
229557458,286433067,153
229557458,287396980,178
229557458,308028190,194
229557458,339565988,132
229557458,487887760,18
230387549,334536593,46
230387549,707074079,142
231899366,233282882,198
